Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size Group,Calculated GPA,Level
201305,CS 4590,A,55693,"Coleman,Maribeth Gandy",18%,41%,12%,6%,6%,,,,,,18%,100%,Small (10-20 Students),2.71,Undergraduate
201305,ECON 4350,TB,56529,"Besedes,Tibor",41%,12%,24%,,,,,6%,,,18%,100%,Small (10-20 Students),3.23,Undergraduate
201305,HTS 2013,A,55050,"Moon,Nathan William",53%,35%,6%,,,,,,,,6%,100%,Small (10-20 Students),3.50,Undergraduate
201305,ISYE 3039,R,51650,"Lu,Jye-Chyi",53%,35%,6%,6%,,,,,,,,100%,Small (10-20 Students),3.35,Undergraduate
201305,LCC 3222,LS,56445,"Reilly,Justine Courtney",59%,18%,12%,,6%,6%,,,,,,100%,Small (10-20 Students),3.31,Undergraduate
201305,LCC 3226,ROX,56321,"Head,Karen J",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,LCC 3710,LS,56301,"Clifton,Paul Gordon",76%,12%,,,,,,,,,12%,100%,Small (10-20 Students),3.87,Undergraduate
201305,MATH 1501,B1,50779,"Benge,Philip Carey",24%,12%,47%,6%,6%,,,,,,6%,100%,Small (10-20 Students),2.44,Undergraduate
201305,MATH 1711,A,50893,"Winarski,Rebecca Rae",29%,18%,18%,29%,6%,,,,,,,100%,Small (10-20 Students),2.35,Undergraduate
201305,MATH 6701,QSH,56219,"Goldsztein,Guillermo H",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,MGT 3608,R,56312,"Blanke,Jordan M",59%,29%,12%,,,,,,,,,100%,Small (10-20 Students),3.47,Undergraduate
201305,SPAN 3235,REC,56476,"Galloway,Vicki B",88%,12%,,,,,,,,,,100%,Small (10-20 Students),3.88,Undergraduate
201305,SPAN 3690,REC,56477,"Galloway,Vicki B",71%,24%,6%,,,,,,,,,100%,Small (10-20 Students),3.65,Undergraduate
201305,BMED 3110,B,54253,"Behravesh,Esfandiar",28%,39%,28%,,,,,,,,6%,100%,Small (10-20 Students),3.00,Undergraduate
201305,BMED 3610,B,55837,"Behravesh,Esfandiar",17%,56%,28%,,,,,,,,,100%,Small (10-20 Students),2.89,Undergraduate
201305,CEE 2040,A,53105,"Asimaki,Domniki",61%,33%,,,,6%,,,,,,100%,Small (10-20 Students),3.65,Undergraduate
201305,CHBE 4200,A,50578,"Breedveld,Laurens Victor Adriaan",22%,44%,33%,,,,,,,,,100%,Small (10-20 Students),2.89,Undergraduate
201305,CHEM 8997,VH,50317,"Tyson,J Cameron",,,,,,,,,,100%,,100%,Small (10-20 Students),N/A,Graduate
201305,CS 2316,R,56461,"Dunlap,Ralph Sylvester",56%,33%,11%,,,,,,,,,100%,Small (10-20 Students),3.44,Undergraduate
201305,CS 3451,A,55692,"Luffel,Mark Ian",17%,17%,22%,6%,22%,,,,,,17%,100%,Small (10-20 Students),2.00,Undergraduate
201305,CS 4464,R,56499,"Essa,Irfan A",72%,28%,,,,,,,,,,100%,Small (10-20 Students),3.72,Undergraduate
201305,ECE 3741,L02,50510,"Robinson Jr,Robert Allen",39%,44%,11%,,,,,,,,6%,100%,Small (10-20 Students),3.29,Undergraduate
201305,ECE 6322,Q,56320,"Begovic,Miroslav M",50%,33%,,,6%,6%,,,,,6%,100%,Small (10-20 Students),3.38,Graduate
201305,ECE 6551,A,55114,"Verriest,Erik I",44%,28%,22%,,,,,,,,6%,100%,Small (10-20 Students),3.24,Graduate
201305,ECE 7999,ATL,55588,"Riley,George F",,,,,,,,,,100%,,100%,Small (10-20 Students),N/A,Graduate
201305,INTA 4121,R,53367,"Weber,Katja",94%,6%,,,,,,,,,,100%,Small (10-20 Students),3.94,Undergraduate
201305,INTA 4803,RBE,56446,"Fabry,Mikulas",89%,11%,,,,,,,,,,100%,Small (10-20 Students),3.89,Undergraduate
201305,INTA 4833,R,53956,"Birchfield,Vicki L",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,MATH 2401,B3,56221,"Iliev,Plamen",28%,28%,11%,22%,11%,,,,,,,100%,Small (10-20 Students),2.39,Undergraduate
201305,MATH 2401,R,55054,"Matzinger,Heinrich Felix",78%,22%,,,,,,,,,,100%,Small (10-20 Students),3.78,Undergraduate
201305,ME 2110,C,53749,"Singhose,William E",17%,44%,28%,11%,,,,,,,,100%,Small (10-20 Students),2.67,Undergraduate
201305,ME 8011,A,50051,"Whiteman,Wayne E",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,MGT 4195,TSB,55621,"Sell,Briana Christine",50%,33%,11%,6%,,,,,,,,100%,Small (10-20 Students),3.28,Undergraduate
201305,MGT 6057,EM,56400,"Forman,Christopher Michael",72%,22%,,,,,,6%,,,,100%,Small (10-20 Students),3.76,Graduate
201305,MGT 6165,EM,56406,"Giuliano,Jonathan",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,MUSI 3450,A1,54642,"Clark,Frank Leo",83%,6%,,6%,,,,,,,6%,100%,Small (10-20 Students),3.76,Undergraduate
201305,PHIL 6000,Z1,55468,"Zajic,Alenka",,,,,,,,100%,,,,100%,Small (10-20 Students),N/A,Graduate
201305,PUBP 4140,WW,55126,"Wynens,John Wesley",56%,28%,,,,,,,,6%,11%,100%,Small (10-20 Students),3.67,Undergraduate
201305,AE 8900,MAV,50368,"Mavris,Dimitri",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,BMED 3110,A,53411,"Behravesh,Esfandiar",21%,,58%,11%,,11%,,,,,,100%,Small (10-20 Students),2.35,Undergraduate
201305,BMED 4781,A,54342,"Koblasz,Arthur",53%,47%,,,,,,,,,,100%,Small (10-20 Students),3.53,Undergraduate
201305,CHIN 3693,RCI,54573,"Li,Chao",89%,11%,,,,,,,,,,100%,Small (10-20 Students),3.89,Undergraduate
201305,CHIN 3696,RCI,56489,"Li,Xiaoliang",79%,21%,,,,,,,,,,100%,Small (10-20 Students),3.79,Undergraduate
201305,CP 4510,C,54220,"Giarrusso,Anthony J",89%,5%,,5%,,,,,,,,100%,Small (10-20 Students),3.79,Undergraduate
201305,CS 1171,A,52580,"Smith,David M",,,,,,,,37%,37%,,26%,100%,Small (10-20 Students),N/A,Undergraduate
201305,INTA 4230,R,53368,"Birchfield,Vicki L",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Undergraduate
201305,ME 2110,A,53362,"Mayor,James Rhett",37%,32%,26%,5%,,,,,,,,100%,Small (10-20 Students),3.00,Undergraduate
201305,MGT 8803,EM,53989,"Campe,Lee Robinson",100%,,,,,,,,,,,100%,Small (10-20 Students),4.00,Graduate
201305,CEE 4600,C1,52256,"Greenwood,Aaron T",50%,45%,,,,,,,,,5%,100%,Small (10-20 Students),3.53,Undergraduate
201305,CHEM 2380,RBT,55444,"Tyson,J Cameron",80%,20%,,,,,,,,,,100%,Small (10-20 Students),3.80,Undergraduate
201305,ECE 4781,A,55122,"Koblasz,Arthur",40%,50%,5%,,,,,,,,5%,100%,Small (10-20 Students),3.37,Undergraduate
201305,HTS 2013,SF1,55052,"Moon,Nathan William",45%,50%,5%,,,,,,,,,100%,Small (10-20 Students),3.40,Undergraduate
201305,INTA 3110,A,53366,"Salomone,Michael D",55%,30%,5%,,,5%,,,,,5%,100%,Small (10-20 Students),3.56,Undergraduate
201305,ME 4189,Q,52590,"Whiteman,Wayne E",45%,40%,5%,,,,,,,,10%,100%,Small (10-20 Students),3.44,Undergraduate
201305,MGT 3076,LS,55043,"Wang,Qinghai",30%,25%,25%,5%,5%,,,,,,10%,100%,Small (10-20 Students),2.78,Undergraduate
201305,MGT 3078,R,56407,"Lee,Seo Yeon",55%,45%,,,,,,,,,,100%,Small (10-20 Students),3.55,Undergraduate
201305,MSE 2001,R2,55047,"Sanders,Thomas H B",55%,30%,,5%,,10%,,,,,,100%,Small (10-20 Students),3.50,Undergraduate
201305,SPAN 3694,RMA,56481,"Montes-Alcala,Cecilia",95%,5%,,,,,,,,,,100%,Small (10-20 Students),3.95,Undergraduate
201305,SPAN 3813,RMA,56482,"Comfort,Kelly Renee",95%,5%,,,,,,,,,,100%,Small (10-20 Students),3.95,Undergraduate
201305,CHIN 3691,RCI,53054,"Li,Xiaoliang",71%,29%,,,,,,,,,,100%,Mid-size (21-30 Students),3.71,Undergraduate
201305,CHIN 3692,RCI,53055,"Li,Chao",76%,24%,,,,,,,,,,100%,Mid-size (21-30 Students),3.76,Undergraduate
201305,CS 2316,QUP,56498,"Summet,Jay W",33%,19%,24%,10%,10%,,,,,,5%,100%,Mid-size (21-30 Students),2.60,Undergraduate
201305,HTS 2084,R,54542,"Stoneman,Timothy H",67%,33%,,,,,,,,,,100%,Mid-size (21-30 Students),3.67,Undergraduate
201305,ISYE 4813,R,54002,"Zhou,Chen",29%,67%,5%,,,,,,,,,100%,Mid-size (21-30 Students),3.24,Undergraduate
201305,ME 1770,B,50444,"Stewart,Michael D",86%,10%,,5%,,,,,,,,100%,Mid-size (21-30 Students),3.76,Undergraduate
201305,MGT 3102,ES,55058,"Parsons,Charles K",14%,52%,19%,14%,,,,,,,,100%,Mid-size (21-30 Students),2.67,Undergraduate
201305,MGT 3310,ES,54553,"Kantak,Donna Massey",76%,19%,5%,,,,,,,,,100%,Mid-size (21-30 Students),3.71,Undergraduate
201305,MGT 4366,TSA,55624,"Burgess,Robert H.",71%,24%,5%,,,,,,,,,100%,Mid-size (21-30 Students),3.67,Undergraduate
201305,MGT 6772,EM,56405,"Burgess,Robert H.",86%,14%,,,,,,,,,,100%,Mid-size (21-30 Students),3.86,Graduate
201305,SPAN 3691,RMX,56478,"Galloway,Vicki B",48%,43%,10%,,,,,,,,,100%,Mid-size (21-30 Students),3.38,Undergraduate
201305,SPAN 3692,RMX,56480,"Galloway,Vicki B",48%,48%,5%,,,,,,,,,100%,Mid-size (21-30 Students),3.43,Undergraduate
201305,ARCH 4921,R,54328,"Economou,Athanassios",68%,32%,,,,,,,,,,100%,Mid-size (21-30 Students),3.68,Undergraduate
201305,CHEM 3211,A,55400,"Bottomley,Lawrence A",32%,32%,18%,18%,,,,,,,,100%,Mid-size (21-30 Students),2.77,Undergraduate
201305,COA 3114,R,52587,"Economou,Athanassios",77%,23%,,,,,,,,,,100%,Mid-size (21-30 Students),3.77,Undergraduate
201305,COA 3115,RIT,51308,"Allen,Douglas C",45%,55%,,,,,,,,,,100%,Mid-size (21-30 Students),3.45,Undergraduate
201305,COA 3116,RIT,51309,"Andreotti,Libero",73%,27%,,,,,,,,,,100%,Mid-size (21-30 Students),3.73,Undergraduate
201305,COE 3001,RMZ,52228,"Roberts,Philip J W",55%,32%,5%,9%,,,,,,,,100%,Mid-size (21-30 Students),3.32,Undergraduate
201305,CS 2050,R,55638,"Sweat,Monica",82%,18%,,,,,,,,,,100%,Mid-size (21-30 Students),3.82,Undergraduate
201305,CS 4475,A,55649,"Ziegler,Andrew Moore",41%,36%,14%,,9%,,,,,,,100%,Mid-size (21-30 Students),3.00,Undergraduate
201305,ECON 2106,MW,56377,"Wu,Mingge",45%,18%,18%,9%,,,,,,,9%,100%,Mid-size (21-30 Students),3.10,Undergraduate
201305,MGT 6185,EM,55626,"McIntyre,John R.",91%,5%,,,,,,5%,,,,100%,Mid-size (21-30 Students),3.95,Graduate
201305,MGT 8803,EM3,56403,"Zapata,Cindy P",55%,41%,,,,,,5%,,,,100%,Mid-size (21-30 Students),3.57,Graduate
201305,BMED 2300,A,51122,"Rains,James K",22%,57%,13%,,,,,,,,9%,100%,Mid-size (21-30 Students),3.10,Undergraduate
201305,CEE 3055,A,54949,"Shalan,Ahmad A",13%,43%,35%,,4%,,,,,,4%,100%,Mid-size (21-30 Students),2.64,Undergraduate
201305,CHBE 4300,A,51032,"Filler,Michael Aaron",22%,26%,30%,17%,4%,,,,,,,100%,Mid-size (21-30 Students),2.43,Undergraduate
201305,CS 1301,A1,52857,"Summet,Jay W",57%,22%,13%,,9%,,,,,,,100%,Mid-size (21-30 Students),3.17,Undergraduate
201305,CS 1371,A04,52836,"Phillips JR,Charles Edward",52%,22%,9%,9%,4%,,,,,,4%,100%,Mid-size (21-30 Students),3.14,Undergraduate
201305,CS 3750,R,52834,"Arriaga,Rosa I",74%,26%,,,,,,,,,,100%,Mid-size (21-30 Students),3.74,Undergraduate
201305,CS 6795,A,56417,"Kunda,Maithilee",83%,9%,,,,,,,,4%,4%,100%,Mid-size (21-30 Students),3.90,Graduate
201305,ECE 6453,A,56372,"Shen,Shyh-Chiang",83%,13%,4%,,,,,,,,,100%,Mid-size (21-30 Students),3.78,Graduate
201305,MATH 2403,A2,50503,"Vaidyanathan,Ranjini",39%,22%,9%,26%,4%,,,,,,,100%,Mid-size (21-30 Students),2.65,Undergraduate
201305,MATH 2602,A2,50771,"Conway,James Irwin",39%,39%,9%,9%,4%,,,,,,,100%,Mid-size (21-30 Students),3.00,Undergraduate
201305,MATH 4305,AG,54813,"Ghomi,Mohammad",43%,35%,,17%,,,,4%,,,,100%,Mid-size (21-30 Students),3.09,Undergraduate
201305,ME 8833,QJE,56350,"Jeter,Sheldon M",61%,22%,4%,,,4%,,,,,9%,100%,Mid-size (21-30 Students),3.65,Graduate
201305,MGT 3660,R,55622,"Citrin,Alka Varma",96%,4%,,,,,,,,,,100%,Mid-size (21-30 Students),3.96,Undergraduate
201305,MGT 4102,TSA,56065,"Flury,Alan Dodd",61%,26%,4%,,4%,,,4%,,,,100%,Mid-size (21-30 Students),3.45,Undergraduate
201305,PHYS 2213,A,56111,"Davidovic,Dragomir",43%,26%,13%,13%,,,,,,,4%,100%,Mid-size (21-30 Students),3.05,Undergraduate
201305,CEE 3040,A,52572,"Webster,Donald R",25%,42%,25%,8%,,,,,,,,100%,Mid-size (21-30 Students),2.83,Undergraduate
201305,CHBE 2130,A,56105,"Kohl,Paul A",38%,33%,25%,,,,,,,,4%,100%,Mid-size (21-30 Students),3.13,Undergraduate
201305,CS 4235,A,52561,"Carter,Henry Lee",46%,21%,25%,,,,,4%,,,4%,100%,Mid-size (21-30 Students),3.23,Undergraduate
201305,ECE 4001,A,53393,"Mooney,Vincent J",54%,25%,13%,,,,,,,,8%,100%,Mid-size (21-30 Students),3.45,Undergraduate
201305,ECE 4752,A,51295,"Frazier,Albert B",67%,29%,,,,4%,,,,,,100%,Mid-size (21-30 Students),3.70,Undergraduate
201305,ECE 6271,A,56317,"Anderson,David V",54%,38%,8%,,,,,,,,,100%,Mid-size (21-30 Students),3.46,Graduate
201305,ENGL 1102,SF1,56487,"Miles,Michelle Raelene",88%,13%,,,,,,,,,,100%,Mid-size (21-30 Students),3.88,Undergraduate
201305,HTS 2041,A,55516,"Bier,Laura Elizabeth",50%,25%,4%,4%,4%,,,4%,,,8%,100%,Mid-size (21-30 Students),3.29,Undergraduate
201305,ISYE 6783,RSH,56284,"Huo,Xiaoming",83%,17%,,,,,,,,,,100%,Mid-size (21-30 Students),3.83,Graduate
201305,LCC 3114,SS1,56434,"Leland,Blake",75%,17%,8%,,,,,,,,,100%,Mid-size (21-30 Students),3.67,Undergraduate
201305,LCC 3403,LS,55111,"Kane,Emily Ann",75%,25%,,,,,,,,,,100%,Mid-size (21-30 Students),3.75,Undergraduate
201305,LCC 3403,SS2,55110,"Gregory,James Ryan",83%,4%,,,,,,,,,13%,100%,Mid-size (21-30 Students),3.95,Undergraduate
201305,MATH 1522,A,51021,"Cicone,Antonio",38%,21%,8%,13%,4%,4%,,,,,13%,100%,Mid-size (21-30 Students),2.90,Undergraduate
201305,MATH 3770,RCH,56218,"Bonetto,Federico",29%,33%,29%,4%,4%,,,,,,,100%,Mid-size (21-30 Students),2.79,Undergraduate
201305,ME 1770,A,50004,"Stewart,Michael D",79%,13%,,,8%,,,,,,,100%,Mid-size (21-30 Students),3.54,Undergraduate
201305,MGT 6360,EM,56404,"Ghosh,Soumen",83%,13%,,,,,,4%,,,,100%,Mid-size (21-30 Students),3.87,Graduate
201305,CHBE 3210,A,50573,"Dawson,Michelle R",20%,36%,40%,4%,,,,,,,,100%,Mid-size (21-30 Students),2.72,Undergraduate
201305,CS 1301,A2,55684,"Summet,Jay W",48%,40%,8%,4%,,,,,,,,100%,Mid-size (21-30 Students),3.32,Undergraduate
201305,CS 1315,R,52920,"Potts,Colin",52%,40%,8%,,,,,,,,,100%,Mid-size (21-30 Students),3.44,Undergraduate
201305,ENGL 1101,SF1,53913,"Meyer,Kellie sue",84%,12%,4%,,,,,,,,,100%,Mid-size (21-30 Students),3.80,Undergraduate
201305,ENGL 1101,SF2,53915,"Madden,Amanda Grace",84%,16%,,,,,,,,,,100%,Mid-size (21-30 Students),3.84,Undergraduate
201305,ENGL 1102,LS,54623,"Bremm,Doris Ruth",72%,20%,4%,,,,,,,,4%,100%,Mid-size (21-30 Students),3.71,Undergraduate
201305,FREN 1001,RMZ,55048,"Blackbourn-Jansma,Barbara",100%,,,,,,,,,,,100%,Mid-size (21-30 Students),4.00,Undergraduate
201305,FREN 1002,R,55051,"Blackbourn-Jansma,Barbara",92%,4%,,,,,,4%,,,,100%,Mid-size (21-30 Students),3.96,Undergraduate
201305,GRMN 3695,RGR,51316,"Cothran,Bettina F",68%,20%,12%,,,,,,,,,100%,Mid-size (21-30 Students),3.56,Undergraduate
201305,GRMN 3696,RGR,51317,"Cothran,Bettina F",68%,32%,,,,,,,,,,100%,Mid-size (21-30 Students),3.68,Undergraduate
201305,GRMN 4813,RGR,56277,"Uelzmann,Jan",84%,16%,,,,,,,,,,100%,Mid-size (21-30 Students),3.84,Undergraduate
201305,LCC 2500,SS2,54121,"Navarro,Vinicius Do Valle",68%,24%,4%,,,,,,,,4%,100%,Mid-size (21-30 Students),3.67,Undergraduate
201305,MATH 2401,B2,50501,"Iliev,Plamen",16%,44%,28%,,8%,4%,,,,,,100%,Mid-size (21-30 Students),2.63,Undergraduate
201305,MATH 3012,A,50789,"Wang,Ruidong",24%,36%,16%,8%,8%,,,,,,8%,100%,Mid-size (21-30 Students),2.65,Undergraduate
201305,MATH 8997,A,50561,"Dieci,Luca",,,,,,,,,,100%,,100%,Mid-size (21-30 Students),N/A,Graduate
201305,PHIL 4176,R,56347,"Kirkman,Robert J",52%,44%,4%,,,,,,,,,100%,Mid-size (21-30 Students),3.48,Undergraduate
201305,ASE 6104,Q,55121,"Register,Andrew H",100%,,,,,,,,,,,100%,Mid-size (21-30 Students),4.00,Graduate
201305,BIOL 2344,A,54007,"Milosevic-Brockett,Mirjana",23%,50%,27%,,,,,,,,,100%,Mid-size (21-30 Students),2.96,Undergraduate
201305,CEE 6544,A,53361,"Will,Kenneth M",88%,8%,,,,,,,,,4%,100%,Mid-size (21-30 Students),3.92,Graduate
201305,CHBE 2120,A,50570,"Styczynski,Mark Philip-Walter",19%,35%,35%,8%,,,,,,,4%,100%,Mid-size (21-30 Students),2.68,Undergraduate
201305,ECE 3077,A,56363,"Davenport,Mark Andrew",38%,31%,19%,4%,,,,,,,8%,100%,Mid-size (21-30 Students),3.13,Undergraduate
201305,ECE 8999,ATL,55592,"Riley,George F",,,,,,,,100%,,,,100%,Mid-size (21-30 Students),N/A,Graduate
201305,ISYE 2028,R,55100,"Lu,Jye-Chyi",54%,35%,12%,,,,,,,,,100%,Mid-size (21-30 Students),3.42,Undergraduate
201305,MGT 4195,TSA,50917,"Kang,Hyunsung",62%,38%,,,,,,,,,,100%,Mid-size (21-30 Students),3.62,Undergraduate
201305,MGT 4803,R,54560,"Todd,William Joseph",88%,12%,,,,,,,,,,100%,Mid-size (21-30 Students),3.88,Undergraduate
201305,MGT 6045,EM,54558,"Turner,Deborah H",96%,4%,,,,,,,,,,100%,Mid-size (21-30 Students),3.96,Graduate
201305,AE 6050,A,50971,"Seitzman,Jerry M",30%,56%,,,,,,,,7%,7%,100%,Mid-size (21-30 Students),3.35,Graduate
201305,CS 3750,A,56382,"Bonner,Matthew Nelson",41%,41%,19%,,,,,,,,,100%,Mid-size (21-30 Students),3.22,Undergraduate
201305,CS 4641,A,55655,"Kolhe,Pushkar Jayant",41%,19%,,,4%,,,,,,37%,100%,Mid-size (21-30 Students),3.47,Undergraduate
201305,ECE 4751,A,56370,"Cai,Wenshan",33%,52%,4%,4%,,,,,,,7%,100%,Mid-size (21-30 Students),3.24,Undergraduate
201305,ECON 2106,BH,56380,"Hunt,Brian Allen",56%,26%,7%,,,,,,,,11%,100%,Mid-size (21-30 Students),3.54,Undergraduate
201305,LCC 3114,RCH,56223,"Van Houten,Christina Johanna",59%,41%,,,,,,,,,,100%,Mid-size (21-30 Students),3.59,Undergraduate
201305,LCC 3403,RBA,55644,"Ritter,Christopher Jonas",100%,,,,,,,,,,,100%,Mid-size (21-30 Students),4.00,Undergraduate
201305,MATH 6580,A,50963,"Chen,Xu-Yan",52%,7%,15%,4%,,,,7%,,4%,11%,100%,Mid-size (21-30 Students),3.38,Graduate
201305,MGT 3150,R,56310,"Todd,William Joseph",89%,11%,,,,,,,,,,100%,Mid-size (21-30 Students),3.89,Undergraduate
201305,ACCT 2101,ES,55519,"Turner,James Milton",43%,32%,14%,7%,,,,,,,4%,100%,Mid-size (21-30 Students),3.15,Undergraduate
201305,AE 2020,A,50003,"Jagoda,Jechiel",29%,32%,25%,7%,4%,,,,,,4%,100%,Mid-size (21-30 Students),2.78,Undergraduate
201305,CS 3600,A,55654,"Hodhod,Rania A",36%,29%,14%,7%,7%,,,4%,,,4%,100%,Mid-size (21-30 Students),2.85,Undergraduate
201305,HTS 3068,SF,56309,"Winders,William P",93%,4%,,4%,,,,,,,,100%,Mid-size (21-30 Students),3.86,Undergraduate
201305,ID 2202,SF,55614,"Medina,Joyce D",61%,25%,14%,,,,,,,,,100%,Mid-size (21-30 Students),3.46,Undergraduate
201305,LCC 2400,SS2,54620,"Kashtan,Aaron Jacob",68%,21%,,,,,,,,,11%,100%,Mid-size (21-30 Students),3.76,Undergraduate
201305,MATH 2401,A3,50499,"Iliev,Plamen",46%,14%,18%,11%,,4%,,,,,7%,100%,Mid-size (21-30 Students),3.08,Undergraduate
201305,MATH 2605,A,51289,"Tossounian,Hagop B",39%,18%,25%,7%,4%,,,,,,7%,100%,Mid-size (21-30 Students),2.88,Undergraduate
201305,MGT 2200,LS,53961,"Cummins,J Michael",71%,18%,4%,4%,,,,,,,4%,100%,Mid-size (21-30 Students),3.63,Undergraduate
201305,MGT 3084,LS,55524,"Nezafat,Mahdi",46%,11%,11%,14%,11%,,,,,,7%,100%,Mid-size (21-30 Students),2.73,Undergraduate
201305,MGT 3607,R,56311,"Blanke,Jordan M",39%,57%,4%,,,,,,,,,100%,Mid-size (21-30 Students),3.36,Undergraduate
201305,MUSI 3620,1,54012,"Diden,Benjamin J",64%,18%,4%,,,,,,,,14%,100%,Mid-size (21-30 Students),3.71,Undergraduate
201305,CS 4001,A,51288,"Phillips JR,Charles Edward",90%,,3%,,3%,,,,,,3%,100%,Mid-size (21-30 Students),3.79,Undergraduate
201305,CS 4001,B,51287,"Phillips JR,Charles Edward",86%,7%,3%,,,,,,,,3%,100%,Mid-size (21-30 Students),3.86,Undergraduate
201305,ECE 2040,A,50491,"Frazier,Albert B",45%,31%,21%,3%,,,,,,,,100%,Mid-size (21-30 Students),3.17,Undergraduate
201305,ECE 6601,RSH,55116,"Wardi,Yorai",79%,17%,3%,,,,,,,,,100%,Mid-size (21-30 Students),3.76,Graduate
201305,ECON 2100,JG,56378,"Greene,Joseph Christopher",38%,31%,10%,7%,10%,,,3%,,,,100%,Mid-size (21-30 Students),2.82,Undergraduate
201305,MATH 2401,A2,50498,"Iliev,Plamen",28%,31%,14%,14%,7%,,,,,,7%,100%,Mid-size (21-30 Students),2.63,Undergraduate
201305,MGT 2106,ES,53958,"Rubinoff,Arnold E",45%,24%,14%,14%,,,,,,,3%,100%,Mid-size (21-30 Students),3.04,Undergraduate
201305,MGT 3101,ES,55057,"Lemoine Jr.,Gerald James",79%,10%,10%,,,,,,,,,100%,Mid-size (21-30 Students),3.69,Undergraduate
201305,MGT 3599,TSA,55098,"McDow,Lauren W",66%,28%,3%,,3%,,,,,,,100%,Mid-size (21-30 Students),3.52,Undergraduate
201305,MGT 6086,EM,55525,"Jayaraman,Narayanan",76%,10%,,,,,,10%,,,3%,100%,Mid-size (21-30 Students),3.88,Graduate
201305,BIOL 1510,A,50048,"Garton,David",27%,20%,40%,7%,3%,,,,,,3%,100%,Mid-size (21-30 Students),2.62,Undergraduate
201305,CEE 4090,A,51012,"Scott,David W",63%,33%,3%,,,,,,,,,100%,Mid-size (21-30 Students),3.60,Undergraduate
201305,CS 3790,A,56383,"Kunda,Maithilee",67%,23%,7%,3%,,,,,,,,100%,Mid-size (21-30 Students),3.53,Undergraduate
201305,ECE 6390,A,56371,"Durgin,Gregory David",50%,47%,3%,,,,,,,,,100%,Mid-size (21-30 Students),3.47,Graduate
201305,HTS 2007,A,54580,"Hild,Matthew George",50%,30%,,,,,,13%,,,7%,100%,Mid-size (21-30 Students),3.63,Undergraduate
201305,HTS 2084,R1,50300,"Krige,Gerhard Jean Marie",80%,13%,7%,,,,,,,,,100%,Mid-size (21-30 Students),3.73,Undergraduate
201305,MATH 3012,B,54543,"Hu,Jing",23%,13%,20%,13%,7%,,,,,,23%,100%,Mid-size (21-30 Students),2.43,Undergraduate
201305,MATH 3770,B,50524,"Houdre,Christian",17%,17%,23%,20%,13%,,,,,,10%,100%,Mid-size (21-30 Students),2.04,Undergraduate
201305,MGT 2251,ES,53959,"Chang,Yih-Long",47%,30%,17%,3%,,,,,,,3%,100%,Mid-size (21-30 Students),3.24,Undergraduate
201305,PHIL 6000,P3,56472,"Prvulovic,Milos",,,,,,,,97%,,,3%,100%,Mid-size (21-30 Students),N/A,Graduate
201305,PUBP 3000,RB,56493,"Berry,Roberta M",57%,40%,,,,,,,,,3%,100%,Mid-size (21-30 Students),3.59,Undergraduate
201305,CHEM 3511,A,53377,"Peek,Mary E",13%,19%,13%,19%,16%,,,3%,,,16%,100%,Large (31-49 Students),1.92,Undergraduate
201305,CS 1371,A05,55102,"Phillips JR,Charles Edward",35%,45%,10%,3%,6%,,,,,,,100%,Large (31-49 Students),3.00,Undergraduate
201305,HTS 2062,R,55502,"Lu,Hanchao",26%,52%,16%,,,6%,,,,,,100%,Large (31-49 Students),3.10,Undergraduate
201305,ISYE 3103,R,51651,"Zhou,Chen",29%,52%,16%,3%,,,,,,,,100%,Large (31-49 Students),3.06,Undergraduate
201305,MATH 1502,A1,50783,"Pan,Ronghua",26%,35%,16%,6%,6%,,,,,,10%,100%,Large (31-49 Students),2.75,Undergraduate
201305,ME 4182,B,50014,"Schaefer,Dirk",71%,29%,,,,,,,,,,100%,Large (31-49 Students),3.71,Undergraduate
201305,AE 2220,A,50002,"Hanagud,Sathyanaraya",41%,16%,31%,6%,,3%,,,,,3%,100%,Large (31-49 Students),2.97,Undergraduate
201305,CHBE 4505,A,51123,"Ludovice,Peter J",9%,50%,38%,,3%,,,,,,,100%,Large (31-49 Students),2.63,Undergraduate
201305,CHBE 4515,A,51124,"Agrawal,Pradeep K",19%,25%,28%,16%,13%,,,,,,,100%,Large (31-49 Students),2.22,Undergraduate
201305,ECE 2040,B,54301,"Yoder,Paul Douglas",22%,31%,28%,6%,3%,,,,,,9%,100%,Large (31-49 Students),2.69,Undergraduate
201305,ECE 3550,A,56315,"Verriest,Erik I",19%,25%,19%,,3%,,,,,,34%,100%,Large (31-49 Students),2.86,Undergraduate
201305,HIST 2111,A,54578,"Foster,Lawrence",50%,31%,3%,,3%,,,,,,13%,100%,Large (31-49 Students),3.43,Undergraduate
201305,HTS 3009,A,55512,"Foster,Lawrence",44%,34%,6%,,,,,3%,3%,,9%,100%,Large (31-49 Students),3.44,Undergraduate
