Term,Course,Section,CRN,Name,A,B,C,D,F,I,NR,S,U,V,W,Total,Class Size,Calculated GPA,Level
201402,ME 2110,A,20009,"Singhose,William E",65%,35%,,,,,,,,,,100%,Small (10-20 students),3.65,Undergraduate
201402,ME 2110,B,20426,"Singhose,William E",60%,35%,5%,,,,,,,,,100%,Small (10-20 students),3.55,Undergraduate
201402,ME 2110,C,21757,"Singhose,William E",50%,45%,5%,,,,,,,,,100%,Small (10-20 students),3.45,Undergraduate
201402,ME 2110,E,20428,"Singhose,William E",50%,45%,5%,,,,,,,,,100%,Small (10-20 students),3.45,Undergraduate
201402,ME 2202,B1,30443,"Green,Itzhak",19%,13%,19%,13%,3%,,,,,,34%,100%,Large (31-49 students),2.48,Undergraduate
201402,ME 2202,E,29703,"Papastavridis,John G",12%,28%,47%,7%,1%,1%,,,,,4%,100%,Very Large (50 students or more),2.44,Undergraduate
201402,ME 2202,A,20017,"Papastavridis,John G",12%,22%,45%,4%,1%,,,,,,16%,100%,Very Large (50 students or more),2.46,Undergraduate
201402,ME 2202,D,26233,"Rogers,Jonathan David",13%,53%,21%,6%,3%,,,,,,3%,100%,Very Large (50 students or more),2.69,Undergraduate
201402,ME 2698,SUL,30584,"Sulchek,Todd A",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 2699,BRA,30717,"Bras,Berdinus A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,CUN,30472,"Cunefare,Kenneth A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,JIA,30470,"Jiao,Jianxin",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,LEE,30477,"Lee,Seung Woo",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,RYH,24317,"Ryherd,Erica Eileen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,SAB,30869,"Sabra,Karim G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,SKA,30540,"Kalidindi,Surya Raju",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,YE2,30604,"Yee,Shannon Koa",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,ADI,30661,"Dixit,Akash",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,HU,26732,"Hu,David L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2699,SUL,27646,"Sulchek,Todd A",60%,20%,,,,,,,,,20%,100%,Very Small (Fewer than 10 students),3.75,Undergraduate
201402,ME 2803,GLE,30277,"Gleason Jr.,Rudolph Lawson",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 2803,A,29958,"Sivakumar,Raghupathy",90%,10%,,,,,,,,,,100%,Small (10-20 students),3.90,Undergraduate
201402,ME 3017,R,28137,"McKeon,Peter",33%,47%,,20%,,,,,,,,100%,Small (10-20 students),2.93,Undergraduate
201402,ME 3017,C,28027,"Chen,Ye-Hwa",27%,22%,24%,18%,7%,,,,,,2%,100%,Large (31-49 students),2.45,Undergraduate
201402,ME 3017,A,27960,"Lipkin,Harvey",31%,35%,24%,5%,5%,,,,,,,100%,Very Large (50 students or more),2.80,Undergraduate
201402,ME 3017,D,29245,"Maleki,Ehsan Ardabili",59%,31%,9%,,,,,,,,2%,100%,Very Large (50 students or more),3.51,Undergraduate
201402,ME 3017,B,28026,"Sadegh,Nader",35%,35%,24%,5%,,,,,,,,100%,Very Large (50 students or more),3.02,Undergraduate
201402,ME 3057,N,28570,"Graham Jr,Samuel",45%,36%,18%,,,,,,,,,100%,Small (10-20 students),3.27,Undergraduate
201402,ME 3057,K,24256,"Graham Jr,Samuel",75%,25%,,,,,,,,,,100%,Small (10-20 students),3.75,Undergraduate
201402,ME 3057,Q,28589,"Graham Jr,Samuel",83%,8%,8%,,,,,,,,,100%,Small (10-20 students),3.75,Undergraduate
201402,ME 3057,D,22574,"Graham Jr,Samuel",46%,46%,8%,,,,,,,,,100%,Small (10-20 students),3.38,Undergraduate
201402,ME 3057,G,22578,"Graham Jr,Samuel",100%,,,,,,,,,,,100%,Small (10-20 students),4.00,Undergraduate
201402,ME 3057,L,24377,"Graham Jr,Samuel",79%,21%,,,,,,,,,,100%,Small (10-20 students),3.79,Undergraduate
201402,ME 3057,O,28571,"Graham Jr,Samuel",57%,36%,7%,,,,,,,,,100%,Small (10-20 students),3.50,Undergraduate
201402,ME 3057,A,22571,"Graham Jr,Samuel",73%,27%,,,,,,,,,,100%,Small (10-20 students),3.73,Undergraduate
201402,ME 3057,B,22572,"Graham Jr,Samuel",73%,20%,7%,,,,,,,,,100%,Small (10-20 students),3.67,Undergraduate
201402,ME 3057,C,22573,"Graham Jr,Samuel",80%,13%,,,,,,,,,7%,100%,Small (10-20 students),3.86,Undergraduate
201402,ME 3057,E,22576,"Graham Jr,Samuel",73%,27%,,,,,,,,,,100%,Small (10-20 students),3.73,Undergraduate
201402,ME 3057,F,22577,"Graham Jr,Samuel",73%,27%,,,,,,,,,,100%,Small (10-20 students),3.73,Undergraduate
201402,ME 3057,M,25707,"Graham Jr,Samuel",67%,27%,7%,,,,,,,,,100%,Small (10-20 students),3.60,Undergraduate
201402,ME 3057,P,28572,"Graham Jr,Samuel",87%,13%,,,,,,,,,,100%,Small (10-20 students),3.87,Undergraduate
201402,ME 3141,HP,25552,"Ku,David N",56%,44%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.56,Undergraduate
201402,ME 3141,TM,24713,"Ku,David N",73%,27%,,,,,,,,,,100%,Small (10-20 students),3.73,Undergraduate
201402,ME 3180,R,24786,"Cherkaoui,Mohammed",50%,50%,,,,,,,,,,100%,Small (10-20 students),3.50,Undergraduate
201402,ME 3180,D,29811,"Wingate,Kathryn A",26%,40%,26%,2%,2%,,,,,,5%,100%,Large (31-49 students),2.88,Undergraduate
201402,ME 3180,A,20014,"Streator,Jeffrey L",10%,56%,25%,8%,,,,,,,,100%,Large (31-49 students),2.69,Undergraduate
201402,ME 3180,C,22323,"Choi,Seung-Kyum",21%,43%,25%,2%,2%,,,,,,8%,100%,Very Large (50 students or more),2.86,Undergraduate
201402,ME 3180,B,20015,"Larson,Gregg D",18%,42%,37%,4%,,,,,,,,100%,Very Large (50 students or more),2.74,Undergraduate
201402,ME 3210,A,29471,"Liang,Steven Y",34%,34%,16%,15%,,,,,,,1%,100%,Very Large (50 students or more),2.88,Undergraduate
201402,ME 3210,C,29607,"Harris,Tequila A. L.",35%,39%,22%,3%,,,,,,,1%,100%,Very Large (50 students or more),3.08,Undergraduate
201402,ME 3210,D,29608,"Das,Suman",12%,47%,29%,10%,3%,,,,,,,100%,Very Large (50 students or more),2.55,Undergraduate
201402,ME 3210,B,29475,"Liang,Steven Y",34%,37%,14%,12%,,,,,,,2%,100%,Very Large (50 students or more),2.96,Undergraduate
201402,ME 3322,R,24748,"Declercq,Nico Felicien",47%,41%,12%,,,,,,,,,100%,Small (10-20 students),3.35,Undergraduate
201402,ME 3322,D,20742,"Yee,Shannon Koa",19%,23%,26%,11%,9%,,,,,,11%,100%,Very Large (50 students or more),2.34,Undergraduate
201402,ME 3322,A,29969,"McCord,Barbara Norton",45%,29%,11%,4%,4%,,,,,,9%,100%,Very Large (50 students or more),3.18,Undergraduate
201402,ME 3322,E,29812,"Chen,Ye-Hwa",20%,28%,25%,16%,4%,,,,,,7%,100%,Very Large (50 students or more),2.47,Undergraduate
201402,ME 3322,C,20417,"McCord,Barbara Norton",51%,31%,16%,1%,,,,,,,,100%,Very Large (50 students or more),3.33,Undergraduate
201402,ME 3322,B,22234,"Lee,Seung Woo",37%,37%,25%,,1%,,,,,,,100%,Very Large (50 students or more),3.08,Undergraduate
201402,ME 3340,R,24749,"Saatdjian,Esteban",27%,60%,13%,,,,,,,,,100%,Small (10-20 students),3.13,Undergraduate
201402,ME 3340,D,29704,"Yoda,Minami",29%,33%,18%,9%,7%,,,,,,4%,100%,Large (31-49 students),2.72,Undergraduate
201402,ME 3340,C,20767,"Dixon,James Brandon",19%,26%,24%,15%,2%,,,,,,15%,100%,Very Large (50 students or more),2.52,Undergraduate
201402,ME 3340,A,20011,"Aidun,Cyrus K",20%,39%,18%,14%,,,,,,,9%,100%,Very Large (50 students or more),2.71,Undergraduate
201402,ME 3340,B,22235,"Aidun,Cyrus K",21%,36%,24%,12%,,,,,,,7%,100%,Very Large (50 students or more),2.70,Undergraduate
201402,ME 3345,RMZ,22914,"Huning,Alexander Jared",23%,46%,23%,8%,,,,,,,,100%,Small (10-20 students),2.85,Undergraduate
201402,ME 3345,C,22443,"Hesketh,Peter J",26%,28%,40%,2%,,,,,,,5%,100%,Large (31-49 students),2.80,Undergraduate
201402,ME 3345,D,29706,"Loutzenhiser,Peter",26%,42%,8%,14%,2%,,,,,,8%,100%,Very Large (50 students or more),2.83,Undergraduate
201402,ME 3345,A,20012,"Kumar,Satish",19%,50%,23%,6%,,,,,,,2%,100%,Very Large (50 students or more),2.83,Undergraduate
201402,ME 3345,B,20013,"Kumar,Satish",15%,54%,18%,9%,,,,,,,3%,100%,Very Large (50 students or more),2.78,Undergraduate
201402,ME 3720,B,20418,"Henry,Asegun Sekou",55%,22%,10%,6%,,,,,,,6%,100%,Large (31-49 students),3.35,Undergraduate
201402,ME 3744,TM,24764,"Ramachandran,Karthik",82%,18%,,,,,,,,,,100%,Small (10-20 students),3.82,Undergraduate
201402,ME 4011,A,23685,"Genzale,Caroline Lynn",35%,29%,19%,8%,,,,,,,8%,100%,Very Large (50 students or more),3.00,Undergraduate
201402,ME 4012,A,24707,"Kim,YongTae",75%,25%,,,,,,,,,,100%,Small (10-20 students),3.75,Undergraduate
201402,ME 4041,A,20481,"Wang,Yan",78%,22%,,,,,,,,,,100%,Mid-size (21-30 students),3.78,Undergraduate
201402,ME 4041,B,20482,"Wang,Yan",71%,29%,,,,,,,,,,100%,Mid-size (21-30 students),3.71,Undergraduate
201402,ME 4056,B10,30107,"Rogers,Peter",29%,57%,14%,,,,,,,,,100%,Very Small (Fewer than 10 students),3.14,Undergraduate
201402,ME 4056,B1,29735,"Rogers,Peter",63%,38%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.63,Undergraduate
201402,ME 4056,B7,29741,"Rogers,Peter",25%,75%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.25,Undergraduate
201402,ME 4056,A10,30106,"Joshi,Yogendra K",70%,30%,,,,,,,,,,100%,Small (10-20 students),3.70,Undergraduate
201402,ME 4056,A5,29731,"Joshi,Yogendra K",20%,50%,20%,10%,,,,,,,,100%,Small (10-20 students),2.80,Undergraduate
201402,ME 4056,A8,29734,"Joshi,Yogendra K",18%,64%,18%,,,,,,,,,100%,Small (10-20 students),3.00,Undergraduate
201402,ME 4056,B6,29740,"Rogers,Peter",9%,64%,27%,,,,,,,,,100%,Small (10-20 students),2.82,Undergraduate
201402,ME 4056,B9,30094,"Rogers,Peter",36%,55%,9%,,,,,,,,,100%,Small (10-20 students),3.27,Undergraduate
201402,ME 4056,A1,29727,"Joshi,Yogendra K",17%,83%,,,,,,,,,,100%,Small (10-20 students),3.17,Undergraduate
201402,ME 4056,A2,29728,"Joshi,Yogendra K",50%,42%,8%,,,,,,,,,100%,Small (10-20 students),3.42,Undergraduate
201402,ME 4056,A3,29729,"Joshi,Yogendra K",17%,67%,17%,,,,,,,,,100%,Small (10-20 students),3.00,Undergraduate
201402,ME 4056,A4,29730,"Joshi,Yogendra K",42%,58%,,,,,,,,,,100%,Small (10-20 students),3.42,Undergraduate
201402,ME 4056,A6,29732,"Joshi,Yogendra K",42%,58%,,,,,,,,,,100%,Small (10-20 students),3.42,Undergraduate
201402,ME 4056,A7,29733,"Joshi,Yogendra K",8%,92%,,,,,,,,,,100%,Small (10-20 students),3.08,Undergraduate
201402,ME 4056,A9,30093,"Joshi,Yogendra K",50%,50%,,,,,,,,,,100%,Small (10-20 students),3.50,Undergraduate
201402,ME 4056,B2,29736,"Rogers,Peter",25%,75%,,,,,,,,,,100%,Small (10-20 students),3.25,Undergraduate
201402,ME 4056,B3,29737,"Rogers,Peter",25%,67%,8%,,,,,,,,,100%,Small (10-20 students),3.17,Undergraduate
201402,ME 4056,B4,29738,"Rogers,Peter",33%,67%,,,,,,,,,,100%,Small (10-20 students),3.33,Undergraduate
201402,ME 4056,B5,29739,"Rogers,Peter",83%,17%,,,,,,,,,,100%,Small (10-20 students),3.83,Undergraduate
201402,ME 4056,B8,29742,"Rogers,Peter",33%,67%,,,,,,,,,,100%,Small (10-20 students),3.33,Undergraduate
201402,ME 4182,H,24718,"Jariwala,Amit Shashikant",100%,,,,,,,,,,,100%,Small (10-20 students),4.00,Undergraduate
201402,ME 4182,ID,23029,"Linsey,Julie Stahmer",31%,69%,,,,,,,,,,100%,Small (10-20 students),3.31,Undergraduate
201402,ME 4182,J,27359,"Sulchek,Todd A",63%,38%,,,,,,,,,,100%,Small (10-20 students),3.63,Undergraduate
201402,ME 4182,E,22505,"Cola,Baratunde Aole",83%,17%,,,,,,,,,,100%,Small (10-20 students),3.83,Undergraduate
201402,ME 4182,A,20019,"Bras,Berdinus A",27%,73%,,,,,,,,,,100%,Mid-size (21-30 students),3.27,Undergraduate
201402,ME 4182,G,29707,"Leamy,Michael Joseph",100%,,,,,,,,,,,100%,Mid-size (21-30 students),4.00,Undergraduate
201402,ME 4182,D,20324,"Jiao,Jianxin",88%,12%,,,,,,,,,,100%,Mid-size (21-30 students),3.88,Undergraduate
201402,ME 4182,C,20323,"Carnell,Peter H",70%,30%,,,,,,,,,,100%,Mid-size (21-30 students),3.70,Undergraduate
201402,ME 4182,F,22997,"Cunefare,Kenneth A",93%,7%,,,,,,,,,,100%,Mid-size (21-30 students),3.93,Undergraduate
201402,ME 4189,A,21053,"Sabra,Karim G",36%,42%,12%,,,,,,,,9%,100%,Large (31-49 students),3.27,Undergraduate
201402,ME 4214,Q,28156,"Antoniou,Antonia",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4214,A,28077,"Antoniou,Antonia",50%,36%,5%,,,,,,,,10%,100%,Large (31-49 students),3.50,Undergraduate
201402,ME 4215,A,30029,"Melkote,Shreyes N",20%,80%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.20,Undergraduate
201402,ME 4315,C,21252,"Orloff,David I",55%,34%,10%,,,,,,,,,100%,Mid-size (21-30 students),3.45,Undergraduate
201402,ME 4321,A,22480,"Jeter,Sheldon M",57%,43%,,,,,,,,,,100%,Large (31-49 students),3.57,Undergraduate
201402,ME 4342,A,29708,"Smith,Marc K",26%,35%,13%,13%,,4%,,,,,9%,100%,Mid-size (21-30 students),2.85,Undergraduate
201402,ME 4452,A,28643,"Ueda,Jun",55%,18%,16%,7%,2%,,,,,,2%,100%,Large (31-49 students),3.19,Undergraduate
201402,ME 4698,ALE,26670,"Alexeev,Alexander",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,BAS,25247,"Bassiri-Gharb,Nazanin",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,DIX,26781,"Dixon,James Brandon",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,GAR,25061,"Garcia,Andres J",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,GEN,26779,"Genzale,Caroline Lynn",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,GRA,30689,"Graham Jr,Samuel",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,GUL,25064,"Guldberg,Robert E",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,KAL,27644,"Kalaitzidou,Kyriaki",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,KUM,30714,"Kumar,Satish",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,LEE,30690,"Lee,Seung Woo",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,ROS,30688,"Rosen,David W",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,SIN,24653,"Singhose,William E",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,STR,30768,"Streator,Jeffrey L",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,UE6,30587,"Ueda,Jun",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,HU,26638,"Hu,David L",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,LEA,27655,"Leamy,Michael Joseph",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,PUC,25340,"Pucha,Raghuram V",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,SUL,25212,"Sulchek,Todd A",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,THO,28990,"Thomas,Susan Napier",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4698,UED,29181,"Ueda,Jun",,,,,,,,,,100%,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4699,BCO,26089,"Cola,Baratunde Aole",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,BRA,25377,"Bras,Berdinus A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,CHO,23301,"Choi,Seung-Kyum",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,ERT,29129,"Erturk,Alper",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,FED,24583,"Fedorov,Andrei G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,HES,30606,"Hesketh,Peter J",,,100%,,,,,,,,,100%,Very Small (Fewer than 10 students),2.00,Undergraduate
201402,ME 4699,JA2,30605,"Jacobs,Laurence J",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,JOS,24680,"Joshi,Yogendra K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,KAL,24585,"Kalaitzidou,Kyriaki",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,KLE,30601,"Lee,Kok-Meng",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,KUM,26088,"Kumar,Satish",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,LOU,28930,"Loutzenhiser,Peter",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,MAY,22710,"Mayor,James Rhett",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,MEA,30475,"Meaud,Julien",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,PIE,30471,"Pierron,Olivier N",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,PUC,25184,"Pucha,Raghuram V",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,RMZ,25019,"Declercq,Nico Felicien",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201402,ME 4699,ROG,30819,"Rogers,Jonathan David",,,,,,100%,,,,,,100%,Very Small (Fewer than 10 students),N/A,Undergraduate
201402,ME 4699,ROS,23351,"Rosen,David W",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SIT,25370,"Sitaraman,Suresh K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SKA,30873,"Kalidindi,Surya Raju",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SU2,29124,"Sulchek,Todd A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SU4,30753,"Sulchek,Todd A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,THO,30721,"Thomas,Susan Napier",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,UED,25065,"Ueda,Jun",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,YEE,30710,"Yee,Shannon Koa",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,ALE,26087,"Alexeev,Alexander",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,ANT,30712,"Antoniou,Antonia",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,CUN,25066,"Cunefare,Kenneth A",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,FOR,27667,"Forest,Craig R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,GEN,27656,"Genzale,Caroline Lynn",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Undergraduate
201402,ME 4699,GHI,30474,"Ghiaasiaan,Seyed M",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,GUL,27584,"Guldberg,Robert E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,LE4,30643,"Lee,Seung Woo",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,LEA,23278,"Leamy,Michael Joseph",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201402,ME 4699,LI2,26167,"Lieuwen,Timothy Charles",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,RYH,23392,"Ryherd,Erica Eileen",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SI2,30716,"Sitaraman,Suresh K",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,HU,25067,"Hu,David L",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,LIE,25075,"Lieuwen,Timothy Charles",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,ZIN,25080,"Zinn,Ben T",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SIN,24473,"Singhose,William E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SAB,27492,"Sabra,Karim G",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,LEE,30600,"Lee,Seung Woo",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4699,SUL,25916,"Sulchek,Todd A",44%,44%,,,,11%,,,,,,100%,Very Small (Fewer than 10 students),3.50,Undergraduate
201402,ME 4701,A,29996,"Sankar,Lakshmi N",62%,24%,5%,,5%,,,,,,5%,100%,Mid-size (21-30 students),3.45,Undergraduate
201402,ME 4742,TM,25556,"Subramanian,Ravi",70%,30%,,,,,,,,,,100%,Small (10-20 students),3.70,Undergraduate
201402,ME 4753,QKA,22455,"Whiteman,Wayne E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4753,QRT,30485,"Whiteman,Wayne E",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4754,A,26611,"Tummala,Rao R",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4782,B,22634,"Inan,Omer T",20%,80%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.20,Undergraduate
201402,ME 4793,A,22271,"Kalaitzidou,Kyriaki",20%,50%,20%,,10%,,,,,,,100%,Small (10-20 students),2.70,Undergraduate
201402,ME 4803,BIO,30135,"Hsieh,Jeffery S",,100%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.00,Undergraduate
201402,ME 4803,CHO,29815,"Choi,Seung-Kyum",27%,36%,18%,,,,,,,,18%,100%,Small (10-20 students),3.11,Undergraduate
201402,ME 4903,PAR,30607,"Paredis,Christiaan Jos Jan",100%,,,,,,,,,,,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 4903,LEA,24258,"Leamy,Michael Joseph",75%,,,,,,,,,,25%,100%,Very Small (Fewer than 10 students),4.00,Undergraduate
201402,ME 6102,Q,20856,"Schaefer,Dirk",85%,8%,,,,,,,,,8%,100%,Small (10-20 students),3.92,Graduate
201402,ME 6102,A,20835,"Schaefer,Dirk",94%,6%,,,,,,,,,,100%,Small (10-20 students),3.94,Graduate
201402,ME 6104,Q3,25960,"Rosen,David W",,,,,,,,,,,100%,100%,Very Small (Fewer than 10 students),N/A,Graduate
201402,ME 6104,Q,20857,"Rosen,David W",67%,13%,7%,13%,,,,,,,,100%,Small (10-20 students),3.33,Graduate
201402,ME 6104,A,20838,"Rosen,David W",58%,28%,,,,,,,,,14%,100%,Large (31-49 students),3.68,Graduate
201402,ME 6124,A,20839,"Sitaraman,Suresh K",50%,30%,18%,,,,,,,,2%,100%,Very Large (50 students or more),3.33,Graduate
201402,ME 6203,Q,30251,"Neu,Richard W",50%,50%,,,,,,,,,,100%,Very Small (Fewer than 10 students),3.50,Graduate
